dt_referencia,seller_id,dt_ultima_venda,receita_total,qtde_venda,qtde_itens_total,qtde_itens_distintos_total,frete_total,receita_por_venda,qtde_itens_por_venda,frete_por_venda,frete_por_item,proporcao_ativacao,qtde_venda_futura,flag_churn
2017-02-01,3985a3c45be355a4c57fde108bfabd1c,2017-01-27 00:34:10,40.0,1,1,1,29.55,40.0,1,30.0,29.55,0.17,3,0
2017-02-01,3be5841cdcc46de4ed3f9116f104b2c5,2017-01-24 21:16:50,150.0,1,1,1,29.93,150.0,1,30.0,29.93,0.17,3,0
2017-02-01,3c3017960b2dbd72711a61f0400aab8f,2017-01-31 11:34:42,175.0,2,2,2,38.95,87.0,1,19.0,19.475,0.17,7,0
2017-02-01,3d39fbf22a665714baf62fae36029e23,2017-01-14 21:28:46,60.0,1,1,1,17.26,60.0,1,17.0,17.26,0.17,1,0
2017-02-01,3f8034bfc6b8b4135534975d49f04c63,2017-01-18 10:42:05,168.0,1,1,1,27.44,168.0,1,27.0,27.44,0.17,8,0
2017-02-01,403aa86912527d730337ffcb0fb096ab,2017-01-30 13:13:59,2200.0,1,1,1,18.0,2200.0,1,18.0,18.0,0.17,1,0
2017-02-01,41b39e28db005d9731d9d485a83b4c38,2017-01-27 14:59:17,623.0,7,8,7,174.12,89.0,1,25.0,21.765,0.17,39,0
2017-02-01,41c9d3997dd3c072c31139dc5bb5761f,2017-01-27 12:31:05,300.0,1,1,1,27.6,300.0,1,28.0,27.6,0.17,2,0
2017-02-01,422be4cc81a457fdb46f47edeb968ae5,2017-01-26 16:20:32,240.0,1,1,1,77.47,240.0,1,77.0,77.47,0.17,0,1
2017-02-01,436bf27f2f18474fc6047702e9f8a866,2017-01-18 12:51:23,30.0,1,1,1,14.52,30.0,1,15.0,14.52,0.17,0,1
2017-02-01,440dd6ab244315c632130ecfb63827b1,2017-01-17 15:30:34,440.0,5,5,4,108.24,88.0,1,22.0,21.648,0.33,15,0
2017-02-01,45213867cefbf2cd4c6177e10216a951,2017-01-27 18:16:50,340.0,1,1,1,18.0,340.0,1,18.0,18.0,0.17,5,0
2017-02-01,45d33f715e24d15a6ccf5c17b3a23e3c,2017-01-26 20:37:39,126.0,3,3,3,46.239999999999995,42.0,1,15.0,15.413333333333332,0.33,15,0
2017-02-01,46dc3b2cc0980fb8ec44634e21d2718e,2017-01-31 14:38:27,5905.0,24,25,20,462.6400000000001,246.0,1,19.0,18.505600000000005,0.33,26,0
2017-02-01,48162d548f5b1b11b9d29d1e01f75a61,2017-01-26 11:09:00,183.0,1,1,1,25.77,183.0,1,26.0,25.77,0.17,11,0
2017-02-01,48985c61529077fa4f1e38bcff0f2ed3,2017-01-31 08:37:02,130.0,1,1,1,20.0,130.0,1,20.0,20.0,0.17,3,0
2017-02-01,48efc9d94a9834137efd9ea76b065a38,2017-01-26 10:00:37,349.0,33,34,17,320.4000000000002,10.0,1,10.0,9.423529411764711,0.33,0,1
2017-02-01,4a3ca9315b744ce9f8e9374361493884,2017-01-31 22:31:13,2033.0,24,26,19,432.6899999999999,85.0,1,18.0,16.64192307692307,0.17,147,0
2017-02-01,4d600e08ecbe08258c79e536c5a42fee,2017-01-24 14:22:33,2584.0,5,5,5,106.0,517.0,1,21.0,21.2,0.33,2,0
2017-02-01,4da0e408c99d2fdc2126dc9fce518060,2017-01-26 13:15:42,658.0,8,12,7,201.34000000000003,82.0,1,25.0,16.778333333333336,0.17,4,0
2017-02-01,4e8dacf3d38f281ae26c3e0321d92d88,2017-01-27 14:59:18,450.0,1,1,1,18.0,450.0,1,18.0,18.0,0.17,8,0
2017-02-01,4e922959ae960d389249c378d1c939f5,2017-01-23 21:35:49,554.0,11,15,7,216.48000000000002,50.0,1,20.0,14.432,0.33,55,0
2017-02-01,522620dcb18a6b31cd7bdf73665113a9,2017-01-31 17:36:56,4288.0,14,14,7,292.77,306.0,1,21.0,20.912142857142857,0.33,37,0
2017-02-01,54a1852d1b8f10312c55e906355666ee,2017-01-30 19:43:36,514.0,7,7,5,144.3,73.0,1,21.0,20.614285714285717,0.17,23,0
2017-02-01,56642bcb79900e777d68e91915cb4267,2017-01-30 19:25:23,446.0,5,5,5,76.35,89.0,1,15.0,15.27,0.33,15,0
2017-02-01,56db5c0782e8f7ddc9343f9576ff6d16,2017-01-27 22:01:41,175.0,1,1,1,18.0,175.0,1,18.0,18.0,0.17,0,1
2017-02-01,575df70bde3f9f2b30bf8d2e9910d725,2017-01-27 19:33:54,918.0,2,4,2,85.4,459.0,2,43.0,21.35,0.33,6,0
2017-02-01,582d4f8675b945722eda7c0cb61ba4c7,2017-01-20 12:04:03,250.0,1,1,1,13.14,250.0,1,13.0,13.14,0.17,11,0
2017-02-01,586a871d4f1221763fddb6ceefdeb95e,2017-01-26 23:20:31,198.0,1,2,1,41.48,198.0,2,41.0,20.74,0.17,0,1
2017-02-01,58e4b302b54937e55a678c4d15111da4,2017-01-26 11:09:11,50.0,1,1,1,14.52,50.0,1,15.0,14.52,0.17,0,1
2017-02-01,59417c56835dd8e2e72f91f809cd4092,2017-01-25 20:11:36,839.0,1,1,1,36.96,839.0,1,37.0,36.96,0.17,7,0
2017-02-01,59fb871bf6f4522a87ba567b42dafecf,2017-01-30 19:43:17,1710.0,11,11,5,187.20000000000002,155.0,1,17.0,17.01818181818182,0.33,34,0
2017-02-01,5a8e7d5003a1f221f9e1d6e411de7c23,2017-01-26 16:03:15,360.0,4,5,4,71.33,90.0,1,18.0,14.266,0.33,22,0
2017-02-01,5ab05b6d86d417796c69ffd6774ec832,2017-01-20 21:20:07,200.0,1,2,1,31.62,200.0,2,32.0,15.81,0.17,1,0
2017-02-01,5b33b527da3c5b969cc99dc435cad09a,2017-01-29 00:31:42,124.0,1,1,1,18.0,124.0,1,18.0,18.0,0.17,8,0
2017-02-01,5b664594895aefb418afaee6d40a9a23,2017-01-15 10:14:31,39.0,1,1,1,16.05,39.0,1,16.0,16.05,0.17,1,0
2017-02-01,5c243662ce92d84573bfaff24c3e3700,2017-01-28 23:45:53,590.0,1,1,1,20.0,590.0,1,20.0,20.0,0.17,28,0
2017-02-01,5cf13accae3222c70a9cac40818ae839,2017-01-27 23:02:15,285.0,3,4,3,39.01,94.0,1,13.0,9.7525,0.17,14,0
2017-02-01,5dceca129747e92ff8ef7a997dc4f8ca,2017-01-29 17:44:07,2447.0,4,4,3,105.0,612.0,1,26.0,26.25,0.17,66,0
2017-02-01,5f0057b677eb963672bf05dfa3f16c34,2017-01-23 22:29:40,184.0,3,3,3,37.0,61.0,1,12.0,12.333333333333334,0.33,2,0
2017-02-01,5f1dc28029d2c244352a68107ec2b542,2017-01-20 16:27:25,68.0,2,2,2,35.32,34.0,1,18.0,17.66,0.17,4,0
2017-02-01,5f2684dab12e59f83bef73ae57724e45,2017-01-27 12:54:57,130.0,1,1,1,18.0,130.0,1,18.0,18.0,0.17,6,0
2017-02-01,5fd924b4836098a5be0ecf81ba054ce0,2017-01-23 22:29:11,667.0,2,2,2,43.89,334.0,1,22.0,21.945,0.17,5,0
2017-02-01,612a743d294c27884fb7b80d2b19ba35,2017-01-25 12:49:36,58.0,1,2,1,28.22,58.0,2,28.0,14.11,0.17,0,1
2017-02-01,620c87c171fb2a6dd6e8bb4dec959fc6,2017-01-31 18:44:31,9552.0,50,55,18,950.9600000000002,191.0,1,19.0,17.29018181818182,0.33,134,0
2017-02-01,62c50c1af4dfdc4149d25c5222043d39,2017-01-26 10:44:38,846.0,5,6,3,103.71000000000001,169.0,1,21.0,17.285,0.33,8,0
2017-02-01,63b9ae557efed31d1f7687917d248a8d,2017-01-23 18:29:09,30.0,2,2,2,30.57,15.0,1,15.0,15.285,0.33,3,0
2017-02-01,669ae81880e08f269a64487cfb287169,2017-01-31 15:41:21,410.0,5,9,2,137.71999999999997,82.0,1,28.0,15.30222222222222,0.17,30,0
2017-02-01,6cd68b3ed6d59aaa9fece558ad360c0a,2017-01-31 19:17:03,253.0,3,4,3,54.88,84.0,1,18.0,13.72,0.17,30,0
2017-02-01,6df688df543f90e9b38f4319e75a9d88,2017-01-31 13:01:10,24.0,1,2,1,34.7,23.0,2,35.0,17.35,0.17,12,0
2017-02-01,6edacfd9f9074789dad6d62ba7950b9c,2017-01-26 21:07:27,383.0,6,6,6,102.31,64.0,1,17.0,17.051666666666666,0.17,21,0
2017-02-01,6ee85be3693ed79a8e80718743d80655,2017-01-19 11:26:57,30.0,1,1,1,14.52,30.0,1,15.0,14.52,0.17,4,0
2017-02-01,6fc26fe110feebd80a433e1f012a84f9,2017-01-31 00:53:39,595.0,2,10,2,68.0,297.0,5,34.0,6.8,0.17,3,0
2017-02-01,7008613ea464bad5cb9b83456e1e6a8f,2017-01-28 13:24:20,76.0,2,2,2,33.7,38.0,1,17.0,16.85,0.33,32,0
2017-02-01,701938c450705b8ae65fc923b70f35c7,2017-01-31 21:57:33,832.0,6,8,3,192.72000000000003,139.0,1,32.0,24.090000000000003,0.17,18,0
2017-02-01,70a12e78e608ac31179aea7f8422044b,2017-01-17 18:57:58,117.0,3,3,1,36.84,39.0,1,12.0,12.280000000000001,0.17,32,0
2017-02-01,710e3548e02bc1d2831dfc4f1b5b14d4,2017-01-31 11:47:30,1180.0,6,6,4,148.11,197.0,1,25.0,24.685000000000002,0.33,23,0
2017-02-01,725c32fa80c2faacc4fc88450d27314e,2017-01-18 08:55:36,130.0,3,3,2,37.22,43.0,1,12.0,12.406666666666666,0.17,10,0
2017-02-01,75d34ebb1bd0bd7dde40dd507b8169c3,2017-01-31 23:18:22,396.0,2,3,1,48.44,198.0,1,24.0,16.146666666666665,0.17,25,0
2017-02-01,75fbb52eda0cbc24f479d3b2fbfa8d3e,2017-01-31 10:48:02,30.0,1,2,2,18.0,30.0,2,18.0,9.0,0.17,4,0
2017-02-01,76d5af76d0271110f9af36c92573f765,2017-01-31 13:20:04,5829.0,11,12,9,729.2299999999999,530.0,1,66.0,60.769166666666656,0.33,16,0
2017-02-01,7722b1df1b0e383e000397b2c11e3e19,2017-01-19 13:06:45,90.0,1,1,1,11.24,90.0,1,11.0,11.24,0.17,24,0
2017-02-01,77530e9772f57a62c906e1c21538ab82,2017-01-31 12:01:46,1093.0,6,10,5,133.57,182.0,1,22.0,13.357,0.33,22,0
2017-02-01,7a67c85e85bb2ce8582c35f2203ad736,2017-01-31 10:33:02,350.0,2,2,2,44.54,175.0,1,22.0,22.27,0.17,130,0
2017-02-01,7b07b3c7487f0ea825fc6df75abd658b,2017-01-26 10:31:18,154.0,2,2,2,30.22,77.0,1,15.0,15.11,0.17,15,0
2017-02-01,7c67e1448b00f6e969d365cea6b010ab,2017-01-31 23:37:58,1367.0,8,10,6,295.61999999999995,171.0,1,37.0,29.561999999999994,0.17,96,0
2017-02-01,7e93a43ef30c4f03f38b393420bc753a,2017-01-31 14:19:02,4662.0,5,5,5,111.91,932.0,1,22.0,22.381999999999998,0.33,54,0
2017-02-01,80e6699fe29150b372a0c8a1ebf7dcc8,2017-01-29 10:27:35,1383.0,11,11,8,283.4,126.0,1,26.0,25.763636363636362,0.33,19,0
2017-02-01,817f85dbb65aa3e70831d90fe75cdf89,2017-01-23 19:32:38,1014.0,8,8,4,166.51000000000002,127.0,1,21.0,20.813750000000002,0.33,3,0
2017-02-01,820c7c9eaf76d2b226b6c242bcf3f34d,2017-01-30 17:33:05,559.0,1,1,1,18.0,559.0,1,18.0,18.0,0.17,0,1
2017-02-01,820cc752a266cdc6c1a1e61dd4583330,2017-01-31 20:16:02,110.0,1,1,1,14.94,110.0,1,15.0,14.94,0.17,4,0
2017-02-01,822b63912576852aea9a8436d72317b7,2017-01-24 12:18:07,3466.0,6,7,4,149.34000000000003,578.0,1,25.0,21.33428571428572,0.33,0,1
2017-02-01,827f8f69dfa529c561901c4f2e0f332f,2017-01-20 22:11:31,108.0,3,3,3,45.82,36.0,1,15.0,15.273333333333333,0.33,23,0
2017-02-01,82bd0703a4aefd6b599e5bfdaed378fb,2017-01-17 14:50:19,335.0,5,7,5,111.58000000000001,67.0,1,22.0,15.940000000000001,0.33,6,0
2017-02-01,834f8533b2ecb6598dd004ff3de7203a,2017-01-26 13:15:41,269.0,3,3,3,84.08,90.0,1,28.0,28.026666666666667,0.17,1,0
2017-02-01,83e197e95a1bbabc8c75e883ed016c47,2017-01-31 17:31:36,235.0,2,2,2,36.66,117.0,1,18.0,18.33,0.17,9,0
2017-02-01,8581055ce74af1daba164fdbd55a40de,2017-01-30 23:17:07,1806.0,8,11,6,213.59,226.0,1,27.0,19.417272727272728,0.17,67,0
2017-02-01,85d9eb9ddc5d00ca9336a2219c97bb13,2017-01-30 18:19:23,172.0,8,8,6,159.37,21.0,1,20.0,19.92125,0.33,73,0
2017-02-01,891071be6ba827b591264c90c2ae8a63,2017-01-24 21:16:24,20.0,1,1,1,10.96,20.0,1,11.0,10.96,0.17,16,0
2017-02-01,89bc797e2e29667aa035d4368f9b7f92,2017-01-26 18:04:03,208.0,7,9,6,116.44,30.0,1,17.0,12.937777777777777,0.33,10,0
2017-02-01,8a32e327fe2c1b3511609d81aaf9f042,2017-01-26 11:51:38,370.0,8,10,8,127.9,46.0,1,16.0,12.790000000000001,0.33,35,0
2017-02-01,8a87611c08849ffeeccab52aa798b6c7,2017-01-29 20:03:45,170.0,2,2,2,32.18,85.0,1,16.0,16.09,0.17,6,0
2017-02-01,8b8cfc8305aa441e4239358c9f6f2485,2017-01-29 21:40:02,1934.0,1,1,1,27.0,1934.0,1,27.0,27.0,0.17,6,0
2017-02-01,8bd0f31cf0a614c658f6763bd02dea69,2017-01-23 13:40:55,114.0,3,3,1,57.8,38.0,1,19.0,19.266666666666666,0.17,2,0
2017-02-01,8cbac7e12637ed9cffa18c7875207478,2017-01-30 13:24:35,220.0,4,6,2,147.29000000000002,55.0,1,37.0,24.548333333333336,0.17,3,0
2017-02-01,8d79c8a04e42d722a75097ce5cbcf2ef,2017-01-29 23:52:27,43.0,2,2,2,36.0,21.0,1,18.0,18.0,0.17,16,0
2017-02-01,8d92f3ea807b89465643c219455e7369,2017-01-26 16:44:35,68.0,2,2,2,37.67,34.0,1,19.0,18.835,0.17,1,0
2017-02-01,8e6cc767478edae941d9bd9eb778d77a,2017-01-29 19:08:00,65.0,1,1,1,18.0,65.0,1,18.0,18.0,0.17,19,0
2017-02-01,8f119a0aee85c0c8fc534629734e94fd,2017-01-05 19:52:28,35.0,1,1,1,16.05,35.0,1,16.0,16.05,0.17,16,0
2017-02-01,903037660cf848a717166eb7a06d616e,2017-01-28 20:55:38,249.0,2,3,2,49.099999999999994,124.0,1,25.0,16.366666666666664,0.17,6,0
2017-02-01,933446e9a59dece7ae9175103820ca8f,2017-01-24 15:37:05,65.0,1,1,1,22.38,65.0,1,22.0,22.38,0.17,1,0
2017-02-01,93b9a99027bd8bd6af682aff18dd19bf,2017-01-26 21:58:53,42.0,1,2,2,21.92,42.0,2,22.0,10.96,0.17,4,0
2017-02-01,9535a841eecebed61a9fb1ac1cbb5597,2017-01-26 16:25:36,186.0,1,1,1,15.47,186.0,1,15.0,15.47,0.17,1,0
2017-02-01,9646c3513289980f17226a2fc4720dbd,2017-01-27 21:27:17,48.0,2,2,2,40.8,24.0,1,20.0,20.4,0.17,29,0
2017-02-01,973f21788dfab357250f69a8dcb7ddee,2017-01-25 15:47:27,168.0,1,6,3,50.02000000000001,168.0,6,50.0,8.336666666666668,0.17,1,0
2017-02-01,999f6d9a1c7c81f43be44c6b7d076210,2017-01-26 14:26:43,14.0,1,1,1,8.72,14.0,1,9.0,8.72,0.17,1,0
2017-02-01,9baf5cb77970f539089d09a38bcec5c3,2017-01-21 09:44:46,120.0,1,1,1,14.61,120.0,1,15.0,14.61,0.17,5,0
2017-02-01,9bcdfa7b615b3abb9461d9e3ad9886ae,2017-01-31 21:14:52,360.0,1,1,1,17.63,360.0,1,18.0,17.63,0.17,5,0
2017-02-01,9de4643a8dbde634fe55621059d92273,2017-01-26 23:41:13,1201.0,4,5,2,83.8,300.0,1,21.0,16.759999999999998,0.17,8,0
2017-02-01,a36ac007a4d18f865c8d32c3b2402c2d,2017-01-26 12:49:54,650.0,5,5,1,107.96,130.0,1,22.0,21.592,0.17,2,0
2017-02-01,a3a38f4affed601eb87a97788c949667,2017-01-31 11:54:14,1718.0,15,15,8,313.71000000000004,114.0,1,21.0,20.914,0.33,70,0
2017-02-01,a416b6a846a11724393025641d4edd5e,2017-01-31 16:59:03,217.0,3,3,2,45.13,72.0,1,15.0,15.043333333333335,0.17,23,0
2017-02-01,a888faf2d1baececa6baf9c3d603ee1f,2017-01-28 21:51:24,490.0,1,1,1,18.0,490.0,1,18.0,18.0,0.17,26,0
2017-02-01,aac29b1b99776be73c3049939652091d,2017-01-25 12:48:49,60.0,1,1,1,17.16,60.0,1,17.0,17.16,0.17,17,0
2017-02-01,aae3bfea055532c57fb453ed3ec80b30,2017-01-19 16:02:47,140.0,2,2,2,36.08,70.0,1,18.0,18.04,0.17,13,0
2017-02-01,aaed1309374718fdd995ee4c58c9dfcd,2017-01-25 20:00:43,329.0,4,4,3,92.00000000000001,82.0,1,23.0,23.000000000000004,0.33,24,0
2017-02-01,afa6714acee029b2dfdf357e5579cc03,2017-01-24 22:38:56,260.0,2,2,2,37.92,130.0,1,19.0,18.96,0.33,0,1
2017-02-01,b1204cfda1d4948679db3cfc0d3cb95c,2017-01-26 13:15:41,90.0,2,2,1,30.57,45.0,1,15.0,15.285,0.17,2,0
2017-02-01,b127efdabeffb5d559349c7b172eb75d,2017-01-26 13:51:54,28.0,1,1,1,5.03,28.0,1,5.0,5.03,0.17,5,0
2017-02-01,b14db04aa7881970e83ffa9426897925,2017-01-22 17:43:58,390.0,7,8,4,169.24000000000004,56.0,1,24.0,21.155000000000005,0.33,15,0
2017-02-01,b17b679f4f5ce2e03ce6968c62648246,2017-01-27 09:51:08,611.0,16,16,6,230.08000000000004,38.0,1,14.0,14.380000000000003,0.33,11,0
2017-02-01,b1aaae6b66ad3c40f54b389d7ea4bee0,2017-01-30 10:03:21,137.0,2,2,2,33.9,69.0,1,17.0,16.95,0.17,9,0
2017-02-01,b1fecf4da1fa2689bccffa0121953643,2017-01-28 15:55:11,713.0,4,4,4,73.35,178.0,1,18.0,18.3375,0.33,8,0
2017-02-01,b2ba3715d723d245138f291a6fe42594,2017-01-26 17:38:13,1005.0,8,9,7,126.69,126.0,1,16.0,14.076666666666666,0.33,51,0
2017-02-01,b335c59ab742f751a85db9c411a86739,2017-01-21 21:20:06,200.0,3,3,2,60.9,67.0,1,20.0,20.3,0.33,1,0
2017-02-01,b499c00f28f4b7069ff6550af8c1348a,2017-01-29 14:05:53,170.0,3,6,3,43.480000000000004,57.0,2,14.0,7.246666666666667,0.33,8,0
2017-02-01,b76dba6c951ab00dc4edf0a1aa88037e,2017-01-31 13:43:44,203.0,16,19,7,246.32000000000005,13.0,1,15.0,12.964210526315792,0.17,38,0
2017-02-01,b92e3c8f9738272ff7c59e111e108d7c,2017-01-17 22:26:00,60.0,1,1,1,24.62,60.0,1,25.0,24.62,0.17,7,0
2017-02-01,bb135baca94c82fcb731335ad5b04a03,2017-01-23 13:31:26,110.0,2,11,2,104.82000000000002,54.0,5,52.0,9.529090909090911,0.17,4,0
2017-02-01,bf100ecb7997df312b285358fb32f92c,2017-01-30 17:09:28,180.0,2,3,2,32.59,90.0,1,16.0,10.863333333333335,0.17,7,0
2017-02-01,bfd938b22bc99bce1ae60dc602889f52,2017-01-26 11:39:55,410.0,2,4,2,75.97,205.0,2,38.0,18.9925,0.17,4,0
2017-02-01,c13fb473e7cb8b83ccd543c094df0608,2017-01-30 22:18:53,35.0,1,1,1,20.0,35.0,1,20.0,20.0,0.17,1,0
2017-02-01,c273175f7c6c80fb02f051e2fc6d0d72,2017-01-25 16:25:03,140.0,1,1,1,18.73,140.0,1,19.0,18.73,0.17,0,1
2017-02-01,c353f8fc0ce8344999f17d578eb69a5e,2017-01-23 07:23:50,88.0,1,1,1,15.92,88.0,1,16.0,15.92,0.17,1,0
2017-02-01,c3cfdc648177fdbbbb35635a37472c53,2017-01-31 12:04:27,396.0,2,4,1,37.440000000000005,198.0,2,19.0,9.360000000000001,0.17,37,0
2017-02-01,c53bcd3be457a342a97e39e5a9f0be22,2017-01-30 23:20:41,120.0,1,1,1,26.0,120.0,1,26.0,26.0,0.17,0,1
2017-02-01,c9a06ece156bb057372c68718ec8909b,2017-01-15 17:55:56,3849.0,11,11,2,432.96000000000004,350.0,1,39.0,39.36000000000001,0.33,2,0
2017-02-01,ca3bd7cd9f149df75950150d010fe4a2,2017-01-30 09:39:54,349.0,3,5,5,112.28999999999999,116.0,1,37.0,22.458,0.17,12,0
2017-02-01,cab85505710c7cb9b720bceb52b01cee,2017-01-31 03:52:34,255.0,5,5,4,75.38,51.0,1,15.0,15.075999999999999,0.33,12,0
2017-02-01,cb5df0dcb9e280b1780e9d589889f2c7,2017-01-29 14:57:59,210.0,1,1,1,50.0,210.0,1,50.0,50.0,0.17,5,0
2017-02-01,cb8bcce248bb1fb274ba762d8b971456,2017-01-26 00:16:29,140.0,1,1,1,16.68,140.0,1,17.0,16.68,0.17,6,0
2017-02-01,cc419e0650a3c5ba77189a1882b7556a,2017-01-31 17:15:33,65.0,1,1,1,11.06,65.0,1,11.0,11.06,0.17,96,0
2017-02-01,cca3071e3e9bb7d12640c9fbe2301306,2017-01-31 19:07:34,5426.0,53,71,60,1100.1799999999996,102.0,1,21.0,15.495492957746473,0.33,154,0
2017-02-01,ccc4bbb5f32a6ab2b7066a4130f114e3,2017-01-31 17:19:01,4425.0,13,13,3,281.1,340.0,1,22.0,21.623076923076926,0.17,19,0
2017-02-01,cd06602b43d8800bd0afad514919d35c,2017-01-26 11:48:46,28.0,1,1,1,8.72,28.0,1,9.0,8.72,0.17,24,0
2017-02-01,d03698c2efd04a549382afa6623e27fb,2017-01-12 20:28:10,486.0,2,3,1,58.459999999999994,242.0,1,29.0,19.486666666666665,0.33,1,0
2017-02-01,d12c926d74ceff0a90a21184466ce161,2017-01-24 09:00:49,89.0,2,2,2,25.619999999999997,44.0,1,13.0,12.809999999999999,0.33,14,0
2017-02-01,d379f449f2a3b271bc01c0782020f705,2017-01-28 13:23:50,100.0,1,1,1,50.0,100.0,1,50.0,50.0,0.17,3,0
2017-02-01,d50d79cb34e38265a8649c383dcffd48,2017-01-26 20:55:09,437.0,4,4,4,91.55000000000001,109.0,1,23.0,22.887500000000003,0.33,15,0
2017-02-01,d66c305afaec317ebee552073a674429,2017-01-31 08:44:00,267.0,4,5,4,67.7,67.0,1,17.0,13.540000000000001,0.17,32,0
2017-02-01,d98eec89afa3380e14463da2aabaea72,2017-01-31 09:57:39,140.0,2,5,3,68.01,70.0,2,34.0,13.602,0.17,20,0
2017-02-01,dbb9b48c841a0e39e21f98e1a6b2ec3e,2017-01-24 16:58:46,133.0,4,4,4,44.690000000000005,33.0,1,11.0,11.172500000000001,0.17,22,0
2017-02-01,dc317f341ab0e22f39acbd9dbf9b4a1f,2017-01-16 14:04:11,629.0,1,1,1,36.7,629.0,1,37.0,36.7,0.17,2,0
2017-02-01,dc8798cbf453b7e0f98745e396cc5616,2017-01-25 10:09:17,157.0,4,4,4,51.2,39.0,1,13.0,12.8,0.33,6,0
2017-02-01,dd264199fc8b687ad029de7de6d760e6,2017-01-19 11:47:55,88.0,1,1,1,20.7,88.0,1,21.0,20.7,0.17,0,1
2017-02-01,dd2bdf855a9172734fbc3744021ae9b9,2017-01-31 17:54:09,650.0,5,5,4,100.06,130.0,1,20.0,20.012,0.33,27,0
2017-02-01,dd58ee93286b0821565574c570e9e1dc,2017-01-30 17:05:18,699.0,1,1,1,36.0,699.0,1,36.0,36.0,0.17,0,1
2017-02-01,ddd51ae8cda92f3995a51fc0f0f3eec7,2017-01-28 18:30:17,60.0,1,2,1,18.0,60.0,2,18.0,9.0,0.17,5,0
2017-02-01,de66a66f2dd06bb9ec37aa96987466a3,2017-01-25 17:35:24,184.0,4,4,1,57.58,46.0,1,14.0,14.395,0.33,3,0
2017-02-01,debe6615cd90cc0c2eac2b8988e1f628,2017-01-28 23:09:31,60.0,1,1,1,27.0,60.0,1,27.0,27.0,0.17,4,0
2017-02-01,df560393f3a51e74553ab94004ba5c87,2017-01-21 14:22:49,158.0,3,3,2,46.64999999999999,52.0,1,16.0,15.549999999999997,0.33,7,0
2017-02-01,e1bed63d68ac36fe1f3061befe196af5,2017-01-30 18:30:53,199.0,1,1,1,18.0,199.0,1,18.0,18.0,0.17,0,1
2017-02-01,e24fc9fcd865784fb25705606fe3dfe7,2017-01-31 18:59:08,2307.0,7,7,3,175.01000000000002,330.0,1,25.0,25.001428571428573,0.33,17,0
2017-02-01,e26901d5ab434ce92fd9b5c256820a4e,2017-01-30 18:39:24,80.0,2,2,1,36.0,40.0,1,18.0,18.0,0.17,76,0
2017-02-01,e2aee0892199b1d92530e371abd825bf,2017-01-14 17:57:50,180.0,3,3,2,86.25,60.0,1,29.0,28.75,0.17,3,0
2017-02-01,e48b04bf1aa1ef711caebeb7aede6180,2017-01-26 18:33:10,128.0,1,1,1,26.39,128.0,1,26.0,26.39,0.17,5,0
2017-02-01,e5a38146df062edaf55c38afa99e42dc,2017-01-24 17:15:56,416.0,4,4,4,61.84,104.0,1,15.0,15.46,0.33,24,0
2017-02-01,e99e927c81e3f51739c94fcdfca9f10f,2017-01-26 22:15:22,90.0,1,1,1,20.71,90.0,1,21.0,20.71,0.17,3,0
2017-02-01,e9d99831abad74458942f21e16f33f92,2017-01-27 14:01:20,269.0,3,6,3,43.82,90.0,2,15.0,7.303333333333334,0.17,14,0
2017-02-01,ebef8d8c92b4fd3226e5d407bbff21ac,2017-01-29 13:42:10,70.0,1,1,1,18.0,70.0,1,18.0,18.0,0.17,2,0
2017-02-01,ed859002ad59dbf8cf3602696a6c3000,2017-01-23 20:35:00,2065.0,6,11,4,225.43999999999994,344.0,1,38.0,20.49454545454545,0.33,0,1
2017-02-01,ed9eef5be0992d413d251fadba1a410d,2017-01-26 00:20:23,90.0,1,2,2,41.599999999999994,90.0,2,42.0,20.799999999999997,0.17,2,0
2017-02-01,ef506c96320abeedfb894c34db06f478,2017-01-31 17:43:09,111.0,4,5,3,116.63,28.0,1,29.0,23.326,0.17,69,0
2017-02-01,f235413f677777a0738ff215d0184901,2017-01-23 19:32:40,1192.0,2,2,1,55.83,596.0,1,28.0,27.915,0.17,1,0
2017-02-01,f41ce2e25237f9092cd8e6e7516c7a2f,2017-01-21 17:33:30,74.0,2,2,2,25.560000000000002,37.0,1,13.0,12.780000000000001,0.33,1,0
2017-02-01,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-01-30 15:17:38,491.0,18,19,5,293.08,27.0,1,16.0,15.425263157894737,0.33,42,0
2017-02-01,f650a9708fa1bab22bdd8d3a818cc415,2017-01-31 13:41:55,223.0,2,2,2,29.9,111.0,1,15.0,14.95,0.17,2,0
2017-02-01,f67efa3f0b6761102a7f8c6b7b571f5d,2017-01-27 13:32:58,400.0,3,3,3,55.85000000000001,133.0,1,19.0,18.61666666666667,0.33,9,0
2017-02-01,f7496d659ca9fdaf323c0aae84176632,2017-01-25 15:49:39,240.0,2,2,2,47.989999999999995,120.0,1,24.0,23.994999999999997,0.33,2,0
2017-02-01,f8db351d8c4c4c22c6835c19a46f01b0,2017-01-31 15:56:56,366.0,5,6,4,79.78,73.0,1,16.0,13.296666666666667,0.17,85,0
2017-02-01,f9f68daa2af419d38f745478bcb3da1a,2017-01-27 19:55:05,11.0,1,1,1,18.0,11.0,1,18.0,18.0,0.17,1,0
2017-02-01,fa1a9dec3a9940c072684a46728bf1fc,2017-01-23 13:57:21,446.0,4,4,3,66.64,111.0,1,17.0,16.66,0.33,6,0
